file,kind,op,metric,tie,line,src
2026-09-08_are-the-records-7-rung-ladders-two-rung-ladders_cloud.py,compare,>=,maxdd,PASS,174,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_audit-every-published-key-for-the-adjustment-leak_B.py,compare,>=,maxdd,PASS,265,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-08_audit-every-published-key-for-the-adjustment-leak_B.py,compare,>=,maxdd,PASS,271,"row[""MaxDD_F""] >= 0.60 * spy[""MaxDD_F""]"
2026-09-08_back-fill-LIFT-beside-every-published-selector-claim_cloud.py,compare,>=,maxdd,PASS,284,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_back-fill-LIFT-beside-every-published-selector-claim_cloud.py,compare,>=,maxdd,PASS,286,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_back-fill-the-EWall-column-on-panel-ORDERING-claims_C.py,compare,>=,maxdd,PASS,190,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_back-fill-the-EWall-column-on-panel-ORDERING-claims_C.py,compare,>=,maxdd,PASS,199,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_back-fill-the-EWall-column-on-panel-ordering-files_cloud.py,compare,>=,maxdd,PASS,339,"m[""MaxDD""] >= mv2[""MaxDD""]"
2026-09-08_back-fill-the-EWall-column-on-panel-ordering-files_cloud.py,compare,>=,maxdd,PASS,341,"m[""MaxDD""] >= 0.60 * sm_spy[""MaxDD""]"
2026-09-08_back-fill-the-EWall-column-on-panel-ordering-files_cloud.py,compare,>=,maxdd,PASS,379,"mo[""MaxDD""] >= 0.60 * mspy_o[""MaxDD""]"
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_cloud.py,compare,<=,maxdd,PASS,161,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-08_back-fill-the-matched-gross-column-on-every-published-regime-split_cloud.py,compare,>=,maxdd,PASS,172,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-08_band3-rw-at-075-vs-the-incumbent_B.py,compare,>,maxdd,FAIL,552,w.band3rw_oosMaxDD > w[c + '_oosMaxDD']
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,compare,>=,maxdd,PASS,628,r.MaxDD >= v2.MaxDD
2026-09-08_census-every-CROSSING-in-the-record-for-dial-heterogeneity_C.py,compare,<=,maxdd,PASS,630,abs(r.MaxDD) <= 0.60 * abs(sdd)
2026-09-08_census-the-record-s-other-DOLLAR-floors-and-caps_C.py,compare,<,maxdd,FAIL,939,"m[""MaxDD""] < mv2_10[""MaxDD""]"
2026-09-08_census-the-record-s-other-DOLLAR-floors-and-caps_C.py,compare,<,maxdd,FAIL,948,"m[""MaxDD""] < 0.60 * ms[""MaxDD""]"
2026-09-08_does-ANY-book-pass-BOTH-KEEP-paths_cloud.py,compare,>=,maxdd,PASS,134,"a[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-08_does-ANY-book-pass-BOTH-KEEP-paths_cloud.py,compare,>=,maxdd,PASS,132,"a[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_does-ANY-book-pass-BOTH-KEEP-paths_cloud.py,compare,>=,maxdd,PASS,235,pick_all.oos_maxdd >= bo['MaxDD']
2026-09-08_does-ANY-book-pass-BOTH-KEEP-paths_cloud.py,compare,>=,maxdd,PASS,236,pick_all.oos_maxdd >= 0.60*so['MaxDD']
2026-09-08_does-REBASED-POS-survive-the-gross-ladder-on-U56_cloud.py,compare,<,maxdd,FAIL,210,"abs(m1[""MaxDD""] + 0.1382780) < 1e-6"
2026-09-08_does-REBASED-POS-survive-the-gross-ladder-on-U56_cloud.py,compare,>=,maxdd,PASS,137,"row[""MaxDD_F""] >= DELTA * spy[""MaxDD_F""]"
2026-09-08_does-REBASED-POS-survive-the-gross-ladder-on-U56_cloud.py,compare,>=,maxdd,PASS,132,"row[""MaxDD_F""] >= base[""MaxDD_F""]"
2026-09-08_does-REBASED-POS-survive-the-gross-ladder-on-U56_cloud.py,compare,>=,maxdd,PASS,140,"row[""MaxDD_OOS""] >= DELTA * spy[""MaxDD_OOS""]"
2026-09-08_does-REBASED-POS-survive-the-gross-ladder-on-U56_cloud.py,compare,>=,maxdd,PASS,366,"tp.tilt_OOS_MaxDD >= DELTA * spy[""MaxDD_OOS""]"
2026-09-08_does-REBASED-POS-survive-the-gross-ladder-on-U56_cloud.py,compare,>=,maxdd,PASS,369,"cp.ctl_OOS_MaxDD >= DELTA * spy[""MaxDD_OOS""]"
2026-09-08_does-REBASED-POS-survive-the-gross-ladder-on-U56_cloud.py,compare,>=,maxdd,PASS,371,"tp.tilt_OOS_MaxDD >= v2[""MaxDD_OOS""]"
2026-09-08_does-a-pre-registered-arm-beat-its-own-IS-chooser-generally_C.py,compare,>=,maxdd,PASS,744,"metrics(r)[""MaxDD""] >= metrics(base_r)[""MaxDD""]"
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.py,compare,>=,maxdd,PASS,402,"mo[""MaxDD""] >= m2[""MaxDD""]"
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.py,compare,>=,maxdd,PASS,404,"mo[""MaxDD""] >= DELTA0 * msp[""MaxDD""]"
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.py,compare,>=,maxdd,PASS,438,"mo[""MaxDD""] >= m2[""MaxDD""]"
2026-09-08_does-idea-404-s-both-paths-emptiness-survive-idea-142-s-two-rows_C.py,compare,>=,maxdd,PASS,440,"mo[""MaxDD""] >= DELTA0 * msp[""MaxDD""]"
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.py,compare,<=,maxdd,PASS,163,"abs(row[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.py,compare,>=,maxdd,PASS,168,"row[""MaxDD""] >= v2[""MaxDD""]"
2026-09-08_does-the-4b-gross-100-family-survive-a-CASH-CREDIT-and-a-BORROW-charge_C.py,compare,>,maxdd,FAIL,332,abs(x.MaxDD) > 0.60 * abs(x.spy_MaxDD)
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,compare,>=,maxdd,PASS,425,"sub.IS_MaxDD >= 0.60 * sm_is[""IS_MaxDD""]"
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,compare,>=,maxdd,PASS,270,"mx[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,compare,>=,maxdd,PASS,272,"mx[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_does-the-IS-WINDOW-DD-CAP-transfer-at-all_cloud.py,sign,sign,maxdd,FLIP,445,"diff.assign(OOS_MaxDD=lambda d: d.OOS_MaxDD * 100, OOS_CAGR=lambda d: d.OOS_CAGR * 100)"
2026-09-08_does-the-MATCHED-margin-hold-off-the-Sharpe-statistic_cloud.py,compare,>=,maxdd,PASS,315,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.py,compare,>,maxdd,FAIL,593,"abs(r.MaxDD) > abs(sm[""MaxDD""]) * 0.6"
2026-09-08_does-the-key-swap-survive-a-CONSTANT-count_cloud.py,compare,<=,maxdd,PASS,585,"abs(r.MaxDD) <= abs(vm[""MaxDD""])"
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.py,compare,>=,maxdd,PASS,274,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.py,compare,<=,maxdd,PASS,285,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.py,sign,sign,maxdd,FLIP,647,"off.assign(x=off[""dMaxDD""] > 0)"
2026-09-08_does-the-matched-gross-control-belong-on-every-published-DIAL-not-just-count_C.py,compare,>,maxdd,FAIL,647,"off[""dMaxDD""] > 0"
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.py,compare,>=,maxdd,PASS,163,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.py,compare,<=,maxdd,PASS,171,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_B.py,compare,<,maxdd,FAIL,489,dhead.dMaxDD < 0
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud.py,compare,>=,maxdd,PASS,451,"r.MaxDD >= vs[""MaxDD""]"
2026-09-08_does-the-vol-gate-corner-survive-being-pre-registered_cloud.py,compare,>=,maxdd,PASS,460,"r.MaxDD >= 0.60 * sm[""MaxDD""]"
2026-09-08_does-the-width-convergence-hold-past-n40_C.py,compare,>=,maxdd,PASS,146,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_does-the-width-convergence-hold-past-n40_C.py,compare,>=,maxdd,PASS,155,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_does-turnover-level-predict-chooser-power_cloud.py,compare,>=,maxdd,PASS,152,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_does-turnover-level-predict-chooser-power_cloud.py,compare,>=,maxdd,PASS,161,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.py,compare,>=,maxdd,PASS,293,"m[""MaxDD""] >= mv2[""MaxDD""]"
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.py,compare,>=,maxdd,PASS,295,"m[""MaxDD""] >= 0.60 * mspy[""MaxDD""]"
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.py,compare,>=,maxdd,PASS,390,"mo[""MaxDD""] >= 0.60 * spy_o[""MaxDD""]"
2026-09-08_fix-hivol80s-IS-OOS-coverage-and-re-read-the-parked-arm_cloud.py,compare,>=,maxdd,PASS,361,"mo[""MaxDD""] >= 0.60 * spy_o[""MaxDD""]"
2026-09-08_how-many-published-count-dials-are-gross-dials_B.py,compare,<=,maxdd,PASS,304,"abs(m[""MaxDD""]) <= 0.60 * abs(ms[""MaxDD""])"
2026-09-08_how-many-published-count-dials-are-gross-dials_B.py,compare,>=,maxdd,PASS,315,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.py,compare,>=,maxdd,PASS,284,"mx[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_is-IS-argmax-CONFIDENCE-an-inverse-signal_cloud.py,compare,>=,maxdd,PASS,286,"mx[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_is-K_MEDIAN-a-real-abstention-rule-or-a-36-cell-accident_C.py,compare,>=,maxdd,PASS,294,"metrics(r)[""MaxDD""] >= metrics(base_r)[""MaxDD""]"
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.py,compare,>=,maxdd,PASS,310,"mm[""MaxDD""] >= mv[""MaxDD""]"
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.py,compare,<=,maxdd,PASS,312,"abs(mm[""MaxDD""]) <= 0.60 * abs(bars[""sdd""])"
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.py,compare,>=,maxdd,PASS,441,"mm[""MaxDD""] >= metrics(v1[cost])[""MaxDD""]"
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_B.py,compare,>=,maxdd,PASS,477,"mmx[""MaxDD""] >= metrics(v1[cost])[""MaxDD""]"
2026-09-08_is-LEAK-a-general-tax-on-every-published-per-armed-day-number_cloud.py,compare,>=,maxdd,PASS,108,"metrics(r)[""MaxDD""] >= metrics(v2)[""MaxDD""]"
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,compare,>=,maxdd,PASS,334,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.py,compare,>=,maxdd,PASS,343,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_is-every-published-max_vol-argmax-a-single-ranking-key-reading_cloud.py,compare,>=,maxdd,PASS,113,"row[""MaxDD""] >= base[""MaxDD""]"
2026-09-08_is-every-published-max_vol-argmax-a-single-ranking-key-reading_cloud.py,compare,>=,maxdd,PASS,116,"row[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.py,compare,>=,maxdd,PASS,294,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.py,compare,>=,maxdd,PASS,303,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.py,compare,<,maxdd,FAIL,773,"m[""MaxDD""] < mv2_10[""MaxDD""]"
2026-09-08_is-the-0-of-64-no-floor-result-a-LIQUIDITY-fact-or-a-SURVIVORSHIP-fact_C.py,compare,<,maxdd,FAIL,782,"m[""MaxDD""] < 0.60 * ms[""MaxDD""]"
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud.py,compare,>=,maxdd,PASS,216,"m[""MaxDD""] >= vm[""MaxDD""]"
2026-09-08_is-the-EMPTY-POOL-RATE-the-only-dial-the-4b-screen-has_B.py,compare,>=,maxdd,PASS,493,DIAL.nLm_OOS_MaxDD >= 2
2026-09-08_is-the-EMPTY-POOL-RATE-the-only-dial-the-4b-screen-has_B.py,compare,>=,maxdd,PASS,483,r.nLm_OOS_MaxDD >= 2
2026-09-08_is-the-EMPTY-POOL-RATE-the-only-dial-the-4b-screen-has_B.py,compare,>,maxdd,FAIL,264,DELTA0 * sdd - g.IS_MaxDD.abs() > 0
2026-09-08_is-the-EMPTY-POOL-RATE-the-only-dial-the-4b-screen-has_B.py,compare,==,maxdd,PASS,467,"r[""y""] == ""d_OOS_MaxDD"""
2026-09-08_is-the-EMPTY-POOL-RATE-the-only-dial-the-4b-screen-has_B.py,compare,==,maxdd,PASS,468,"r[""y""] == ""d_OOS_MaxDD"""
2026-09-08_is-the-failing-bar-a-published-column_cloud.py,compare,>=,maxdd,PASS,214,"metrics(x)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-08_is-the-pool-sign-the-whole-selector-story_B.py,compare,>=,maxdd,PASS,329,"metrics(r)[""MaxDD""] >= metrics(base_r)[""MaxDD""]"
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_B.py,compare,>=,maxdd,PASS,152,"m[""MaxDD""] >= bm[""MaxDD""]"
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_B.py,compare,<=,maxdd,PASS,160,"abs(m[""MaxDD""]) <= 0.60 * abs(sm[""MaxDD""])"
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_cloud.py,compare,>,maxdd,FAIL,438,"abs(r.MaxDD) > abs(sm[""MaxDD""]) * 0.6"
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_cloud.py,compare,<=,maxdd,PASS,430,"abs(r.MaxDD) <= abs(vm[""MaxDD""])"
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.py,compare,>,maxdd,FAIL,645,"abs(m[""MaxDD""]) > abs(metrics(SPY)[""MaxDD""]) * 0.6"
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.py,compare,<=,maxdd,PASS,635,"abs(m[""MaxDD""]) <= abs(metrics(V2)[""MaxDD""])"
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.py,compare,<=,maxdd,PASS,637,"abs(m[""MaxDD""]) <= abs(metrics(V1)[""MaxDD""])"
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C.py,compare,>=,maxdd,PASS,721,"metrics(r)[""MaxDD""] >= metrics(base_r)[""MaxDD""]"
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.py,compare,==,maxdd,PASS,661,"m == ""OOS_MaxDD"""
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.py,compare,>,maxdd,FAIL,699,(ms.d_OOS_MaxDD > 0).mean() > 0.5
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.py,sign,sign,maxdd,FLIP,718,"T_d.assign(metric=""OOS_MaxDD"")"
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.py,compare,>,maxdd,FAIL,697,ms.d_OOS_MaxDD > 0
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.py,compare,>,maxdd,FAIL,699,ms.d_OOS_MaxDD > 0
2026-09-08_price-the-U56-FULL-GROSS-MA-book-against-RULES-v2-on-2-dials-only_cloud.py,compare,>=,maxdd,PASS,250,pick.OOS_MaxDD >= v2dd
2026-09-08_price-the-U56-FULL-GROSS-MA-book-against-RULES-v2-on-2-dials-only_cloud.py,compare,>=,maxdd,PASS,252,pick.OOS_MaxDD >= 0.60 * sdd
2026-09-08_publish-EWall-beside-every-panel-claim_B.py,compare,>=,maxdd,PASS,134,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_publish-EWall-beside-every-panel-claim_B.py,compare,>=,maxdd,PASS,143,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_C.py,compare,>=,maxdd,PASS,370,"mx[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_C.py,compare,>=,maxdd,PASS,372,"mx[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_publish-the-EXACT-per-cell-means-beside-every-local-mean-reading_cloud.py,compare,>=,maxdd,PASS,722,r.MaxDD >= v2.MaxDD
2026-09-08_publish-the-EXACT-per-cell-means-beside-every-local-mean-reading_cloud.py,compare,<=,maxdd,PASS,724,abs(r.MaxDD) <= 0.60 * abs(sdd)
2026-09-08_publish-the-EXACT-per-cell-means-beside-every-local-mean-reading_cloud.py,compare,<=,maxdd,PASS,727,abs(r.MaxDD) <= 0.60 * abs(sdd)
2026-09-08_publish-the-HALF-WINDOW-beside-every-published-crossing_C.py,compare,>=,maxdd,PASS,540,r.MaxDD >= v2.MaxDD
2026-09-08_publish-the-HALF-WINDOW-beside-every-published-crossing_C.py,compare,<=,maxdd,PASS,542,abs(r.MaxDD) <= 0.60 * abs(sdd)
2026-09-08_re-quote-every-gross-ceiling-with-its-grid-band_B.py,compare,>,maxdd,FAIL,205,delta * bd - D.IS_MaxDD.abs() > 0
2026-09-08_re-quote-every-gross-ceiling-with-its-grid-band_B.py,compare,>,maxdd,FAIL,197,delta * bd - D.MaxDD.abs() > 0
2026-09-08_re-quote-every-gross-ceiling-with-its-grid-band_B.py,compare,>,maxdd,FAIL,615,"DELTA0 * abs(b1[""sdd""]) > abs(rec.MaxDD)"
2026-09-08_re-quote-every-gross-ceiling-with-its-grid-band_B.py,compare,>=,maxdd,PASS,620,"rec.MaxDD >= metrics(base_r)[""MaxDD""]"
2026-09-08_re-read-single-rung-argmaxes-on-V1C-shaped-books_B.py,compare,>=,maxdd,PASS,359,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_re-read-single-rung-argmaxes-on-V1C-shaped-books_B.py,compare,>=,maxdd,PASS,372,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_re-read-the-195-base-controlled-instances-against-their-OWN-unselected-arm_C.py,compare,>,maxdd,FAIL,596,"abs(m[""MaxDD""]) > abs(metrics(SPY)[""MaxDD""]) * 0.6"
2026-09-08_re-read-the-195-base-controlled-instances-against-their-OWN-unselected-arm_C.py,compare,<=,maxdd,PASS,587,"abs(m[""MaxDD""]) <= abs(metrics(V2)[""MaxDD""])"
2026-09-08_re-read-the-195-base-controlled-instances-against-their-OWN-unselected-arm_C.py,compare,<=,maxdd,PASS,588,"abs(m[""MaxDD""]) <= abs(metrics(V1)[""MaxDD""])"
2026-09-08_re-scope-idea-313-advQ-carries-a-price-LEVEL_cloud.py,compare,>=,maxdd,PASS,116,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-08_re-scope-idea-313-advQ-carries-a-price-LEVEL_cloud.py,compare,>=,maxdd,PASS,123,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_re-state-every-IS-DRAWDOWN-BAR-as-a-RANK-or-scale-it-by-1.5_cloud.py,compare,>,maxdd,FAIL,193,DELTA0 * sdd - g.IS_MaxDD.abs() > 0
2026-09-08_re-state-every-IS-DRAWDOWN-BAR-as-a-RANK-or-scale-it-by-1.5_cloud.py,compare,>=,maxdd,PASS,338,"mx[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_re-state-every-IS-DRAWDOWN-BAR-as-a-RANK-or-scale-it-by-1.5_cloud.py,compare,>=,maxdd,PASS,340,"mx[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_the-013-margin-rule_B.py,compare,>=,maxdd,PASS,308,"mx[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_the-013-margin-rule_B.py,compare,>=,maxdd,PASS,310,"mx[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_the-dg-reachability-ceiling_cloud.py,compare,>=,maxdd,PASS,266,"mm[""MaxDD""] >= bs[""MaxDD""]"
2026-09-08_the-dg-reachability-ceiling_cloud.py,compare,>=,maxdd,PASS,269,"mm[""MaxDD""] >= 0.60 * sp[""MaxDD""]"
2026-09-08_the-dg-reachability-ceiling_cloud.py,compare,>,maxdd,FAIL,323,M.dMaxDD > 0
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B.py,compare,>=,maxdd,PASS,279,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B.py,compare,>=,maxdd,PASS,288,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-08_the-liquidity-FLOOR-is-in-the-eligibility-mask-not-a-tilt_C.py,compare,<,maxdd,FAIL,603,"m[""MaxDD""] < mb[""MaxDD""]"
2026-09-08_the-liquidity-FLOOR-is-in-the-eligibility-mask-not-a-tilt_C.py,compare,<,maxdd,FAIL,608,"m[""MaxDD""] < 0.60 * ms[""MaxDD""]"
2026-09-08_the-one-corner-three-books-audit_C.py,compare,>=,maxdd,PASS,296,"x[""MaxDD""] >= v2[""MaxDD""]"
2026-09-08_the-one-corner-three-books-audit_C.py,compare,<=,maxdd,PASS,298,"abs(x[""MaxDD""]) <= 0.60 * abs(sp[""MaxDD""])"
2026-09-08_the-one-corner-three-books-audit_C.py,compare,>,maxdd,FAIL,451,"k10[""MaxDD""].abs() > 0.60 * k10[""spy_MaxDD""].abs()"
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,compare,>=,maxdd,PASS,238,"m[""MaxDD""] >= metrics(b2)[""MaxDD""]"
2026-09-08_the-pool-mean-as-a-leaderboard-column_cloud.py,compare,>=,maxdd,PASS,240,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_why-does-the-DD-ranking-die-on-U56_C.py,compare,==,maxdd,PASS,471,dd.IS_MaxDD.std() == 0
2026-09-08_why-does-the-DD-ranking-die-on-U56_C.py,compare,==,maxdd,PASS,532,"W.selector == ""IS_MaxDD_argmax"""
2026-09-08_why-does-the-DD-ranking-die-on-U56_C.py,compare,>=,maxdd,PASS,282,"mx[""MaxDD""] >= mb[""MaxDD""]"
2026-09-08_why-does-the-DD-ranking-die-on-U56_C.py,compare,>=,maxdd,PASS,284,"mx[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-08_why-does-the-DD-ranking-die-on-U56_C.py,compare,==,maxdd,PASS,339,"T0.metric == ""MaxDD"""
2026-09-08_why-does-the-IS-lift-slope-flip-between-GROSS-and-GATE_C.py,compare,>=,maxdd,PASS,377,"metrics(r)[""MaxDD""] >= metrics(base_r)[""MaxDD""]"
2026-09-09_can-SMALL439-clear-a-4b-SHARPE-leg-under-ANY-unlevered-book-form_C.py,compare,>=,maxdd,PASS,178,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_can-SMALL439-clear-a-4b-SHARPE-leg-under-ANY-unlevered-book-form_C.py,compare,>=,maxdd,PASS,171,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.py,compare,>=,maxdd,PASS,225,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.py,compare,>=,maxdd,PASS,214,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_census-every-published-N-EQUALS-50-model-comparison-in-the-record_C.py,compare,<=,maxdd,PASS,805,"np.abs(DD) <= 0.60*abs(msp[""MaxDD""])"
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B.py,compare,>,maxdd,FAIL,425,plc.C_MaxDD > plc.A_MaxDD
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B.py,compare,>,maxdd,FAIL,425,plc.C_MaxDD > plc.B_MaxDD
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B.py,compare,>,maxdd,FAIL,326,"rec[""C_MaxDD""] > rec[""A_MaxDD""]"
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B.py,compare,>,maxdd,FAIL,326,"rec[""C_MaxDD""] > rec[""B_MaxDD""]"
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B.py,compare,>=,maxdd,PASS,338,"rec[f""{tag}_MaxDD""] >= mb2[""MaxDD""]"
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B.py,compare,<=,maxdd,PASS,341,"abs(rec[f""{tag}_MaxDD""]) <= 0.60 * abs(mspy[""MaxDD""])"
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B_addendum.py,compare,>,maxdd,FAIL,112,d.C_MaxDD > d.A_MaxDD
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B_addendum.py,compare,>,maxdd,FAIL,112,d.C_MaxDD > d.B_MaxDD
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_cloud.py,compare,>=,maxdd,PASS,304,bk.MaxDD >= v2.MaxDD
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_cloud.py,compare,>=,maxdd,PASS,306,bk.MaxDD >= 0.60 * spy.MaxDD
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_cloud.py,compare,>=,maxdd,PASS,339,dd.MaxDD >= v2.MaxDD
